sentiment,txt
1,خلق الايثار
0,لان ديانا كرزون البغله الاردنيه لا تستحق ذلك
0,عني كل يعلقو الا انا
1,نعم الاخ وما أطيب قلبه
1,﻿مااكرمك يا ربي يا كريم
0,صحيح انك سافل
1,حلو كلامك عزيزي
0,تفوووو عليك
1,أنا أقدر الاخلاص و الوفاء بشكل كبير 
1,بسمة امل حلوة 
0,سلطان القرف 
1,﻿اللهم أعنا على ذكرك و شكرك و حسن عبادتك
1,ربنا يكرمك يا دكتور
1,﻿كنت أخادع الحيـاة لكي أعيش كما أريد .. لكن الحياة خدعتني و عشت كما هي تريد
1,الله يفرح الكل ويجمع بين المتحابين على خير
1,صباح ﺎلإشتياق لِتلک ﺎلتي تَجّري مِن تَحّتِہا ﺎلأنہَار لا حُزنَ فِيہا 
0,خمسة مليون يوقعوا علي رفض المفاعل لانة سوف يدمر الاردن لان التقدم ياتي من خلال عدم النهب للمال العام يعني يجب وقف النهب وهذا مشروع فاشل من يومة
1,ما اروعهم 
1,اللهم استخدمنا في طاعتك
0, جزمتي و الا اقولك اسفل جزمتي الثورة في سوريا ما اشعلها الا الوهابيين اللي هم السلفيين 
1,اللهم إني اسألك صبراً
1,#احسنوا الظن 
0,خسئو وخسئ امثالهم ومن طاوعهم
1,ربنا يحميك
0,﻿ بطني وجعتني من الضحك
0,﻿ يشبه رغد مجنونة هيافاء
0, هذا صدق ولا مجنون ولا يستهبل وش القصة
0,الحمد الله علشان نرتاح من جميلة الدعم
0, لا عنجد زلمة ............ شكلو بخوف
0,حتى نعرف نحل مشكلة المجاري بعدين منعمل مفاعلات
0, قسسم انه استهبال باستهبال
1,يرزق من يشاء بغير حساب
1,اللهم اجعلنا ممن يعطي الامانة حقه
1,﻿الدعوة مش بالكلام بس ممكن نكون دعاة بأخلاقنا و أسلوبنا و تعاملنا 
0, اصلا سوبر ستار للعاهات
0, لآ مش فاهماك
0,شفتها اقول وشذا الكيك*&^
1,الحمد لله على الفهم
1,صباح الخير والفل
0,يع حاسة حالي بدي استفرغ
0,﻿ليش ما نتعلم من الي صار في اليابان، وروسيا، ألمانيا ألغت نظرتها في بناء مفاعلات نووية و استخدام الطاقة البديلة.
1,وياريت بتظبط الكذب ماوش رجلي
0,﻿كنا نقول البلد حاميها حراميها و ماذا سنقول الأن مفتيها حراميها و الله الواحد تحير في هذه الامة التي اصبح الحليم فيها حيران 
1,بنحاول فى كل مره نكون افضل
1,يارب كرهنى وابعدنى فيما يغضبك
0, انت ما شفت النسخة الاوروبية والامريكية والماليزية من نفس البرنامج فيها بلاوي اكثر من كذا بس حنا العرب فينا عقدة النقص والتخلف
1,﻿فالأول يصحح مساري و الثاني يزيد من أصراري
1,وبشر الصابرين
0,ماعندك شرف 
1,﻿يا طيب صباحك كل خيرات
1,﻿صباح ملؤه الحب و العرفان
1,﻿انا دايما فرحان و مش سائل بالدنيا و الحمد لله
0, هدا ماهو عقل هدا تخلوف 
0,﻿ ﻋﺎﻫﺎﺗﻚ ﻳﺎ ﻭﻃﻨﻲ
0,الهم اجرنا من الظلم ولا تجعلنا من الظا لمين
0, مش عارف كيف اهلهم سمحولهم يقدمو في البرنامج هادول شغل بطون
0,الا لعنة الله على الشيعة الى يوم الدين
0,خنقوووني
0,هههههههه ولكو ما إحنا ميتين من دون هالوسطه
1,يشم الطيب ويتعطر يا دكتور عمر
1,﻿عيش زي ما بدك و ما ترد على حدا ابدا
0, عــرب جـــرب
0,بارد ومصقع
1,اللهم لا تحرم احد من هذه النعمة
1,﻿اللهم بارك فيك و عليك و ثبتك
0,مؤامره معروفه ضد الشرفاء في هذا البلد
1,من ترك شيءا لله عوضه الله خيرا منه
0,﻿ حرام 
1,﻿الحمد لله الذى لا يُحمد على مكره سواه
0, اندهش لما عرف الحقيقة 
1,الله يبارك لنا فى ايامنا
0, والله تحشيش
0,﻿و كمان بالمقارنة بالدول الأخرى في الجانب التقني فإن مفاعل Atmea1 الفرنسي-الياباني و مفاعل AES92 الروسي لم يتم تجربة تشغيلهما بعد. فالأول لم يبدأ العمل على تصميمه بعد ، لذا لا توجد مراجعة شاملة و عميقة لسلامة التصميم، و بغض النظر عن الأردن فلا توجد أي آفاق تجارية لهذا النموذج حتى اللحظة. أما عن تصميم AES92 فتم في الهند و ذكرت تقارير أنه جاهز للعمل في نهاية 2012، و لم يتم تشغيله لحد الآن
1,﻿كن مع الله و لا تبالي 
1,﻿صباح الخير و التفكر 
0,ما انا شطبت
0,منيك ولك 
0, كافر ملعون جهنم باذن اللة
1,﻿المسلم الفطن النقي يتصرف بما يرضي الله في السر و العلن نسأل الله عز وجل ان نتبع كل ما يرضيه عنا
0,طبعا اكيد ﻻ والف ﻻ
1,سبحان الله قادر على كل شىء
1,اللهم استرنا وجميع بنات المسلمين
1,لا استطيع اللهم ارزقنا العافية وشكر نعمتك
0,كلب وحقير
1,صباح الفل
1,الخشوع هو المرحلة التالية للتركيز والتركيز يأتى بإطالة القراءة والتدبر واطالة الركوع والسجود
1,﻿الدال على الخير كفاعله
1,اللهم ارزقني كما ترزق البغاث 
1,﻿اللهم ارزقنا السلامة و العافية في ديننا و دنيانا
0,﻿احنا ما بدنا اياه لانا ما منفهم المفاعل النووي فوق طاقتنا صعب علينا و بكرة بذكركم و سألوا الباص السريع الثقة معدومة... القمح فاسد المصفاه مش حسب المواصفات الخضار والفواكه مواد كيماوية شوارع مش مصانة حفر ومطبات ....الخ الافضل استغلال الطاقة الشمسية او الريح او الماء.. ليس هروب من التطور وانما الابتعاد عن الفشل الأكيد عبر التجارب .
1,اللهم اكرمنا برضاك
0,"اخبار ""مسخرة"".....!!!!"
0,هههههههههههههههههههههههههههههه­ههههه بكفي القعدة تبعته
1,الله يصبحك برضاه
1,سلمت امري ل ربي عالمين رغم البعد احس ان ربنا رح يكتب ويجمعنا ويكون نصيبي 
0, لبنان وزبالتوا
0, عاهاتك يا وطنعاهاتك يا وطن
0,نعم اردننا غير قابل للتلاعب بارواح ابناءه
0, حثاله على حثاله والحثاله انظف منهم
1,هذا اكيد
1,احسن أظن بالله وتوكل عليه وحده
0,﻿ سخيفه ب قوووه
1,لا يأس مع الحياه
0, هذا اللى فالحين فيه العرب ، فقط الهبل و التخلف
1,﻿سبحان الله و له فى خلقه شؤون
0, بيخزي
1,﻿اللهم ارزقنا الاخلاص في القول و العمل و في السر و العلن و في الرخاء و الشده و في العافيه و المرض و عند الابتلاء
0,إحتمال ما يشارك الليو  االبايخ 
1,انا علي ثقه اني استطيع فعل اي شئ لان أنا من صنع الله
0,صراحة بخزي من دون مجاملة
1,رجعتولنا الفرحة اللي نسيناها
1,هل تعلم ان المطر يتشكل اولا على هيئة بلورات ثلج داخل الغيوم و يتحول الى قطرات ماء بعد ذوبانه و هو في طريقه الى اليابسة.
1,ابتعد عن التشاؤم وعيش يومك بالتفاؤل لغد احلى
0,كلامك في غاية الجديه صحيح
0,﻿ واثق من نفسه الحبيب 
1,انتا عظيم يا راجل
1,﻿و بلبل شادى بفنه
0,عنجد بخزي شو هاد على حساب ازياء طلع باله
0, ايه الهبل دا
0,انا خلينى ساكتة احسن
0, بعين الله يا امال كلهن ستين سبعين سنه وبمضن وبتهون
1,الله حيهم هالشباب انتوا القدوة
0, هذا اللي بالنص من لجنة الحكم مفكر نفسو وديع الصافي و هو شقفة علاك 
1,﻿الله يشافيك و يعافيك من كل داء وهامة أخي سيد الوكيل
1,وأعظمها امة سيدنا محمد
0,هاد كلو كزب ياهبلة والله
1,﻿الذي طبعه رائع ما يمكن ان يتغير راح يبقه رائع
1,نعم فالنجعل حب الله هو الغايه وربنايسامح كل تائب
1,سبحان الله ان الله يرزق الدوده في جوف البحر
0,﻿ الللجنه ما تنطاق
1,قل لي من تصاحب أقول لك من أنت
1,﻿صباح يغِسلُ گل ما لا يروقني فيً حيٱتيَ و حيٱة ٱحبتيّ و يِجًعلنٱ نتَنفِسْ حُبٱ
0, غباء في غباء لان نفس الحركه صارت في american idol يعني قلدنه البرنامج وبعد التصرفات اوووف
1,سبحانك ربي اني كنت من الضالمين
1,﻿بارك اللة فيك و نتمنى المزيد من النصائح
1, الحل الوحيييييييد(حب الله ورسوله وطاعتهم)
0,﻿و الله و الله عباره عن أعاده تدوير للمخلفات النوويه و الأردن منها بس الأرض و الجمهور بتراب الفلوس ارحمو هل البلد هلكتوها صرنا علا لسان الكل انا إحنا حراميه و بس كلشي انباع بالبلد الواحد خايفه بكره يبعيوه كمان ارحمونا الله لا يسامحكم
0,ما هيك بيقولوا : للأسف ما عجبت حدا . انت جاهل يا هذا . ليس هكذا تدعو الناس لقول لا اله الا الله محمد رسول الله . انت غبي يا صاحبل هذا البوست و لا تفقه شيئا من العلم و الدين . انت هيك تبين انك في قمة الجهل و العار . قل كلاما جيدا محببا و لا تتلفظ بالكلام السيئ . انما تعجبنا كلنا لو قلت انطقوا بالشهادتين يا أولي الالباب
0, مسوي انه مندهش
0, دار الزمن وصار الوسط الفني كله نفس ذي العاهات ووضحكو هما علينا
0,﻿عادي محنا اتعودنا على الرفع من يوم يومنا و احنا ما بنعرف غير الرفع همه برفعو و نحنا بندفع و على حسابنا
1,﻿يا جماعه دعواتكم لاهل سوريا فهم في اشد الحاجه لدعائنا لنرفع اكفنا لرب الكون ان يحميهم و يحمي كل امة محمد لا تنسوهم من دعائكم و المال الذي وهبكم الله فيا بني ادم يوما لك ويوما عليك و كما تدين تدان
1,﻿اللهم اغفر له و وسع لك رحمتك له و اصلح له ذريته
1,والنعم والاخلاق والنعم والصداقه والنعم ف الاخوه
1,﻿و ريحة الياس و الحنة
0, انشالله انو يطلع كلام فاضي لانو اذا ضربت سوريا الاردن رح اتصير حرب عالمية ثالثة وما رح اتخلص غير لما نتخزق
1,﻿صباحك طيب كطيب المسك و العنبر
0,﻿احنا شعب مش عارفين نبني شارع و نعمل له صيانة كيف موضوع مفاعل ما عنا خبرة فيه و كل البلاد المتقدمة بس بلشت تلغي هذا النوع من الطاقة . رحنا لجأنا له. متناسين اننا في منطقة حفرة الانهدام و عرضة للزلازل . و غير اننا عرضة للنصب من خلال الجهل و الفساد المتفاقمين عنا. و غير نسب السرطان المتزايدة بدون واسطة . و بالاخير بقولوا عنا شعب متخلف اذا رفضنا علم صعب التطبيق عنا.. و الاولى انو نراجع ادارة الموارد و الاصلاح و تقويم انفسنا لحل مشاكل الطاقة وغيرها ....
0,﻿ لو حد يا جماعة يعرف طبيب اذن يدلني ولا شكلي هارميهم خلاص باظو 
1,والشكرلله والفضل لله على هذه النعمه التي انعم الله علينا بها وجعلنا من الماء كل شي حي
0, انسان غريب 
1,يا عني علي ذكرك و شكرك و حسن عبادتك
0,"﻿هو أحنا خلينآ نخلص أم هالبرجين الللي صرلهم 16 سنة و بعدين بنفكر نعمل نووي "" سلمي "" هههه من الديسي"
1,يارب يقدرنا على ادخال المياه النظيفة لكل بيت محتاجة المياه
0, لا حول ولا قوة اللا بالله العظيم ،لم أكن أعلم ان نسبة ذكاء العرب منخفضه جدا الى هذا الحد
0,من وين انجيب حرام عليكم
0,﻿حسبنا الله و نعم الوكيل في اناس همهم تجويع الشعب
0,مسكيييييييييين﻿
0, يلعن اخت المياعة والبياخة
0, صوتك موش حلو
1,ما اروع برنامج الطريق الى الله
1,الكلام في البدايه بكون حلو لاكن من يبقي خير
1,روعه
0, يعني هي ما راح تعتزر
0, هذا انا واغني وانا بالحمام وانتوا .. بكرامه صوتي احلا من العاهات هذيل
1,احسنت و ابدعت و وصفت ما يدور او يجول في راس كل شاب ملتزم و كل فتاه عفيفه نقيه تقيه
1,ربنا يبارك فيك
0, وش جابني هنا ثقيلين دم
0, حثالة و شباب صايع
1,لو نريد الخشوع حقا نطلق الدنيا
0,المفاعل النووي سيحتاج لشريك استراتيجي يمتلكه او جزء كبير منه وستدفع الحكومة الأردنية ثمن الكهرباء لهذا المستثمر لذلك يوجد احتمال كبير ان ترتفع هذه الفاتورة
1,فعلا والله هو القرار والثبات عليه
0,﻿و الله مش عارفة شو بدنا نسوي نشحد مثلا
1,حلو الشخص يكون عنده هدف و يشتغل عليه لكن الدراسه شئ ضروري .. 
1,المهم هو الصادق معي الناصح لي
1,الحب في الله شيء جميل جدا 
1,يارب احمينا من شرور انفسنا وسىئات اعمالنا
0,﻿أنا ضد النووي .و الأﺟﺪﻯ ﺑﺪﻭﻟﻪ كالأردن البحث عن مصادر للطاقه النظيفه .و خصوصا إننا نفتقر للماء . و الأجدى بنا أيضا أن نبحث عن سبل لحل مشكلة المياه بالمبالغ التي ستصرف على المفاعلات النوويه
1,الوفاء في غير قلبك ما لقيت
1,يارب دعوناك فستجب لنا وحقق لنا ماهو اصلح وافضل لنا
0, هبله
1,﻿اللهم اجعل سريرتي خير من على نيتي و اجعل على نيتي صالحة
0, حتى فى التخلف مش فالحين منيح
1,﻿اللهم نقي نفوسنا و أجعلنا لك من المخلصين سرا و جهرا 
1,﻿الله على دينا العظيم
0, بعضهم جايبينهم تمثيل 
0,اللي لفت انتباهي الدبه اللي﻿ جنبها
0,﻿بس مو مزبوط
1,﻿يا رب بلغنا رمضان و أنت راضي عنا 
1,اشداء على الكفار رحماء بينهم
0,مارح يتغير شي بعد 50 سنه رح نلاقي بالجرايد خالد النووي يطالب ابراهيم النووي بتأجيل مشروع المفاعل النووي لان في مشاريع اهم زي مياه سفيان الديسي وخط ابو يوسف للباص السريع ... عادي
0, قرف شوهاد شي بخزي عنجد 
0, روح انتحر !! 
0, عاهاتك يا وطني
1,هذا هو المهم
1,﻿كل شخص فينا بيتمنى الخشوع في صلاته يا رب يتقبل صلاتنا و صيامنا
1,هاي اخلاق خليلنا الحبيب
1,صباحات الانوار 
1,جزاك الله خيرا ياأستاذ مصطفى على ماتبثه في انفسنا ربنا يكثر من أمثالك
1,﻿تسلم انت و افكارك
1,﻿ربنا يهدينا و يهدي بينا أمة محمد الغافلين
1,اللهم اعنى على ترك المعاصى حبا فى نور وجهك
1,﻿و مفيش احلى من قضاء ربنا
1,الماء اساس الحياه
0,﻿ من اين لنا المياه لتبريد المفاعل النووي فهو يحتاج الى نصف مليون مترا مكعبا من المياه لتبريده سنويا على الاقل والقاصي والداني يعرف اننا في بلد يعاني من شحة المياه اما كعلوم و معرفة بالعلوم النووية و الطاقة فانا احب ان يتعلمها المتعلمين في بلادنا بدءا من جدول مندلييف للعناصر مرورا ب العناصر المشعة و نظرية اينشتاين للطاقة و نظريات الفيزياء الكمية و البحث في عمر البروتون و النيوترينو والكواركات واللبتونات والuncertainty principle و النظائر المشعة و تفتيت الذرة و اشعة جاما و بيتا و الفا و الراديوم و البلوتونيوم و البروتونات و كافة النظريات بما فيها انواع المفاعلات النووية و تجارب الامم فيها مثل اليابان و المانيا و روسيا و فرنسا و امريكا و للعلم فقط انها علوم نظريا سهلة و بسيطة و يستطيع فهمها حتى الانسان ذو الخلفية و الرغبة العلمية و على جميع او على الاقل جزء من علمائنا ان يقرروا المسار الذي يجب ان نسلكه و نسير فيه بهذا الخصوص بموازنة المخاطر و المكاسب و بعدها و على اساس النتيجة و الفائدة الواضحة يتم الاعتماد لقرارهم ان كان سلبا ام ايجابا
1,﻿أنما بعثت لأتم مكارم الأخلاق
0, السادس الراء رايحه
1,﻿اللهم انا نعوذ بك من الرياء و النفاق
1,صدقت
1,﻿يا رب اسعد قلبي
1,﻿اللهم احسن خواتيم اعمالنا و اجعل كل اوقاتنا طاعه
0,نار جهنم تاخدو
1,يا عطاء. يامنان يا اكرم الاكرمين
0, ياحيوان 
1,﻿صدقتي رائعه و معبره الكلام
0,واو حلو
1,﻿الله يعطيك الصحه و العافيه  
1,﻿الحمد لله على نعمة الإسلام
0, اااه ياشويه عاهااااااات
0, لالا بس اغلبهم داريين بس يقولها استعباط ورفع ضعط خذها مني
1,﻿الرائع سيظل رائعا حتى نهاية العمر
1,﻿و خير الابتسامة 
0,·          رائع والله اصبت القول الاسف لاكن مافي أي حدآ بيستحمل الانتقآد ؟؟
1,اللهم إني اعود بك من الذنوب التي تزيل نعمتك وتحول عافيتك وتحبس رزقك وتعجل بغضبك
1,﻿يا لطيف الله يلطف فينا و يصلحنا ظاهر باطن
0,﻿ ومازال العود مصدي 
0, والله شككني في البرنامج انة سوبر ستار او برنامج كوميدي
1,انا لا أحلم ان اغير العالم ولكن احلم بأن استطيع ان ارسم البسمه علي وجوه الآخرين
1,ما اجمل الاخاء
0,﻿ طول عمرك تخاف من الحب أجل 
0,لا هديله بالجزمة طبعا
0,اذا الخبر صحيح انا اول شخص بطالب بالهجرة لاي دولة خليجية او اوروبية او حتى اسرائيل
1,يا معين يا رب
0,الى جهنم وبئس المصير
0, يا اخوان انتبهوا الى انة اكثر المشتركين المايعين من لبنان او سوريا وهذا حالهم لان تركوا ملة الاسلام وتبعوا الميوع مع الشيطان
0, سخافه مالها حدود
0, جورج وسوف حلب مو طبيعي
1,﻿صح فالابتسامه تصنع السعاده
0, لا محالة أول شيء يحدث له بعد عودته للمغرب سيتم اغتصابه كالعاهرة
0,الله يخزيك
0,انا ضد المفاعل
0, ياجماااعه يقولون بشار الاسد ماااات
1,يُسعدنِي وُجودُكمْ بِالصَفْحَة 
1,ياااارب قربني إليك وأقترب لي أكثر
1,اللهم لم شمل جميع المسلمين
0, اسخف لجنة تحكيم شفتها بحياتي
0,﻿ تافهين جدا
0, جابو المسخره لنفسهم الله لايردهم
1,﻿صبأحكم امل مشرق و عطا متجدد كمأ شروق الشمس
1,صباحك خير يا دكتور سلمان
1,نعم احسنت ، واجبة على كل مسلم وحق لكل مسلم.. فتح الله عليكم
1,ربنا يسهل
1,﻿عين العقل و ربي
0,﻿الله لا يخلف عليهم و لا يكثر خيرهم فعلن شعب مسكين و عبد الله النسور بطل رفع الاسعار 
1,﻿الحمد لله على نعمه التي لا تحصى الحمد لله الذي تكفل برزقي الحمد لله لانه رب يستحق الحمد على السراء و الضراء
0,﻿حسبي الله و نعم الوكيل في كل ظالم و مفتري و الله يعين الشعب
0,والله حرق لاخوات الكلب
1,﻿صباح الورد و لوجه طيبة
0,مش من بني ادم انتي من جنس الحيوانات
1,بجد ربنا يبارك فى كلماتك بتوصل والله
1,ربنايقويك اتشجعي وخوذي قرار وخلي الصحبة الصلحة جنبيك
1,اللهم أعنا على ذكرك وشكرك وحسن عباتك
0,﻿للي مفكرين المفاعل راح يطورهم - المفاعل راح يدمر الأردن و المنطقة اللي حولها لأن الفساد الموجود بالأردن مش موجود بدوله أخرى وهذا يعني أن الفاسدين رايحين يسمسروا و يلهفوا لما يوصلوا اشكل مفاعل للأردن و ناسين أن المفاعل يحتاج إلى بحر ماء للتبريد و نحن لانملك ماء للشرب و ناسين أن التطور يكون بمشاركة الجميع و ليس بقرار فردي و ناسين أن الذي أقر المفاعل هو المحتكر الأول هيئة الطاقة و أن شاغرها بقي معلق أثناء فترة تسلم طوقان وزارة التربية و التعليم ؟؟؟ لدول المتقدمة بدأت تبحث عن بدائل للمفاعلات و احنا بنشتري الخربان منهم مشان التقدم و بلدنا بفضل الله لديها طاقة الرياح و طاقة الشمس لماذا لا يتم إستغلالها بدل المفاعل النووي طالما أكلنا معظمه فاسد و غير صالح بسبب الجشع و الطمع و الفساد.
1,﻿أجمل ابتسامه
1,ربنا يصلح حالنا جميعا
0,﻿ يا ريتك ما كبرت 
1,اطمئن يا قلبى فرزقى لا ياخذة غيرى
0,رئيس مو عارف يحكي حرف الاس .. روح تخيب ولك يلعنها انيسه على هيك جحش خلفتو
0, اين ذهبوا العلماء والمخترعين والمفكرين .. جرب في جرب
1,صباح الحب من الله علينا جميعا
0, سد بوزك
0, واللله الناس دي ما شايلة هم ابدن علشان كده مسخرو نفسهم او كرامتهم راحت
0, ﻻ تخليني اسب هون هاااااااات
1,﻿صباح العفو و التسامح صباح الخير لوجه الخير
1,﻿صباح الخير و الحرية و النصر
0, يلعن ابو التخلف
0, صج معوق
1,﻿الحمد لله مااكرمك يا الله
1,كن انت التغير الذي تريد ان تراه
1,﻿صباح الخير و السعادة لكم
1,يا الله عالمواساه يرحم ايام زمان
1,﻿ و نجدد قلبنا بالإيمان مع بعض 
1,الله يوفقنا لصداقة امثالهم
1,﻿ نسأل الله العفو و العافية
0,ويوجد البديل الطاقة المتجددة !
0, صوتك وحش
0, اش التفاهه هاذي ......
0, فيديو بايخ
1,كلام رائع وفي وقته وربنا قادر علي كل شئ
0, تكالبت عليه الكلاب ولم تسمح له بالبروز بعد البرنامج
0,لا احدالاخوة
1, صح جدا
0, المرأة تهان وتعامل كأداة جنسية تحت مسميات عديدة كالمسيار والمسفار والمصياف... إلخ وكلو بتمنو
0, سامجين بس يمسخرون المشتركين وقاحه 
0,﻿ دمرني النصاني هودعيك يربي بطني
1,اللمة هي احلى اشي بالافراح
1,احبك ربي 
0,الاشغال
1,فاظفر بذات الدين تربت يداك
0,يلعن الساعة الي بشرت فيك
1,وانا من الناس اللي فعلا محتاجين يحاسبوا نفسهم ويصلحو من نفسهم لاننا عارفين انه لا ملجأ لنا الا لله
1,اللهم اسعد كل انسان
1,اللهم اصلح حال المسلمين
0,"هو أحنا خلينآ نخلص أم هالبرجين الللي صرلهم 16 سنة وبعدين بنفكر نعمل نووي "" سلمي "" هههه من الديسي"
0,  بيجيبو الشيوخ ليسهزاءو فيهم
1,من ترك شيئا لله عوضه الله خيرا منه
1,﻿كلامك يشعرني بالتفاؤل ... و يمدني بالقوة و الاستمرار
0, شعب سخيييييييييف
1,اي والله
1,﻿كلام سليم الف بالميه و الله
0,بالله تسكتوا خلينا بحالنا بدناش مشاكل ايه
1,﻿يا رب بناتنا و شبابنا كلهم يستطيعوا العمل بهذه النصيحة يا ريتا كلنا نتذكر أننا كلنا دعاه للإسلام بأخلاقيتنا و الصفات الحسنة
0, لكن هذا البرنامج السخيف الرخيص واضح التمثيل فيه 
0,والله ايلى اختشه ماتوا 
1,سلمت يداك روعة
1,ظني بالله جميل
1,﻿انا بدأت و اتحرك و شاركت بفكرة ستغير الكثير من واقعن
0,﻿الا يكفي ان نسبة مرضى السرطان في الاردن اعلى نسبة عالميه بسبب مفاعل دايمونه الاسرائيلي .و بكل جهل نضعهه في بلدنا؟؟؟؟؟؟؟؟؟؟؟؟؟؟
0,﻿ قرفت انتحر عن الدرج 
1,اجمل حاجه في الحياه كلها اننا نرضي ربنا وبس مش كتير والله علي ربنا بالعكس ده ولا حاجه في نعمته علينا كفايه اننا مسلمين بس الحمد لله 
0, ده سوسن خالص ينهار اسود 
0,ناشدتك الله ......
0,﻿ من جد سوبر أبقار
0, صار عناد وكره و قلة أدب.... . بس ظلموها
0, اننا نعيش في زمن بلا رحمه
1,اللهم انا نسالك رزقا حلال طيبا مباركا يعيننا علي طاعتك
